"","CabFra_acclim_r1","CabFra_accfreeze_r1","CabFra_freeze_r1","CabFra_warm_r1","Chard_acclim_r1","Chard_accfreeze_r1","Chard_freeze_r1","Chard_warm_r1","Riesl_acclim_r1","Riesl_accfreeze_r1","Riesl_freeze_r1","Riesl_warm_r1","Sangio_acclim_r1","Sangio_accfreeze_r1","Sangio_freeze_r1","Sangio_warm_r1","Tocai_acclim_r1","Tocai_accfreeze_r1","Tocai_freeze_r1","Tocai_warm_r1","CabFra_acclim_r2","CabFra_accfreeze_r2","CabFra_freeze_r2","CabFra_warm_r2","Chard_acclim_r2","Chard_accfreeze_r2","Chard_freeze_r2","Chard_warm_r2","Riesl_acclim_r2","Riesl_accfreeze_r2","Riesl_freeze_r2","Riesl_warm_r2","Sangio_acclim_r2","Sangio_accfreeze_r2","Sangio_freeze_r2","Sangio_warm_r2","Tocai_acclim_r2","Tocai_accfreeze_r2","Tocai_freeze_r2","Tocai_warm_r2","CabFra_acclim_r3","CabFra_accfreeze_r3","CabFra_freeze_r3","CabFra_warm_r3","Chard_acclim_r3","Chard_accfreeze_r3","Chard_freeze_r3","Chard_warm_r3","Riesl_acclim_r3","Riesl_accfreeze_r3","Riesl_freeze_r3","Sangio_acclim_r3","Sangio_accfreeze_r3","Sangio_freeze_r3","Sangio_warm_r3","Tocai_acclim_r3","Tocai_accfreeze_r3","Tocai_freeze_r3","Tocai_warm_r3"
"Endocytosis",-1.1599465734618,1.32138118185755,1.24972151346511,-2.36677376672981,-1.63131182330689,1.49225870386729,-1.67459422293524,-1.6580693321502,-0.50185416043746,0.409571373984444,1.54323089564469,-0.606805610244806,0.435272164877312,0.552644937861822,1.83592932666807,-1.16035426249408,-0.73701727250118,0.722638102752416,-0.871077595128877,-1.32862205531231,-0.965698359431961,1.56549117557599,0.95798951349749,-2.35746723249534,0.294218268764806,0.414625734960409,-1.10616454394946,-2.68406735740553,-0.049162959488747,-0.568956503040842,2.21418702952869,-0.487968996603101,0.376365807277669,-1.19923650548563,0.329900932778734,-1.16451078648248,0.304783209593806,1.87118531782527,1.25886008423814,-0.828221831319905,-0.810607604313096,1.785184552903,1.89012733634905,-2.67165545469016,0.792192308122947,1.3428986019023,-0.391296005126208,-2.07622929411645,-1.20452339730465,-0.799704168531299,2.29662869944578,0.126506861397063,1.09090171809948,1.98324161675865,-1.36712933536144,-1.21655263529849,2.01601650255936,1.79767215914389,-1.6919069443523
"Ether lipid metabolism",1.37949724532173,-0.326342385192281,-0.491845194030658,-0.238403758166899,0.234260325227192,-0.561928069267084,-0.699401645339223,1.84082005999044,0.842301096453268,-0.598523094223728,-1.70246673352528,1.3322743141909,0.144438848321281,-0.666408679999988,0.226092913439756,1.886207733148,0.096752596763299,-1.51023329363164,0.460366799247231,0.457752645701445,1.47341266119838,0.786849834337466,-1.70981079512863,0.253179982204942,0.300874225362738,-1.62743279820653,-2.22160648527585,-0.651378807318872,1.1533446531696,-0.558446392464704,-1.02735472301706,1.6550458171754,-0.577713626020176,-0.459375152873012,0.875039016827724,1.83341367968557,0.600563806130752,-0.163754955899109,-0.104704161765726,0.89325965187922,1.37304228155297,-0.0979253237624191,0.356707903049861,0.280618151001629,-0.308944405622508,-0.707247364875074,-2.3015097763539,-0.30431680972886,0.588788374055263,-0.470869805443065,1.34051856201757,0.013382508820242,-0.138885837961475,-0.751129146418302,1.03735485623186,0.634187514838712,-0.0281462908464888,-1.04108316286471,-0.809097948938168
"Fatty acid biosynthesis",2.4465358459646,-0.545972917508112,-0.632807477520706,3.35665668366137,1.70225350220558,-2.24508128452743,0.366254301823386,1.42902133542492,1.42903245002642,-0.711716933734226,-2.2537318870567,1.17496202731751,0.620693273501885,-2.51158436300143,-2.13779194783488,2.37504537705489,0.57947529673295,0.200685119586094,2.37657734456012,2.014453437612,2.25785091022985,-0.59103000044309,-1.88327272759053,3.80672721176449,-1.05130711551764,-0.912716108570749,-2.18123662527939,2.69118606908826,0.731297106256818,-0.730681242506241,-2.366019821933,1.09117571575057,-1.30546880311281,-1.46370237955923,-1.27416196054856,0.433791908674973,0.0479310643574881,-3.08913132776161,-2.32894115731636,2.54803247628049,2.63302099456732,-2.3052884658509,-1.89583521028615,3.38923866804967,1.39775391074662,-2.51108679036136,-1.7830845967024,2.20302693919387,2.74325302728159,1.00595619953674,-2.43354127100903,-0.0390118847640123,-0.605060843319346,-2.1459095740018,2.71711245804661,2.24341925530867,-3.20913906625961,-1.85984465682411,2.32994806619362
"Fatty acid degradation",-0.366016815552049,-0.385319446233481,2.07630649590557,-2.10982892169315,-1.11028864734132,-1.04104701137124,-0.394173539657175,-0.210029957251222,-0.597407424553147,-1.12422206907241,0.19837738513986,-2.19105937605114,-0.455709646324034,-0.00085108840219396,2.45945879069218,0.0479409019139509,0.0861271146178506,-1.20697053348278,-0.641623836481687,-0.503462528745365,-0.410892523673034,1.19401332865655,1.71150449288399,-1.58286834300163,-0.169440792335154,-1.56502150688623,0.249105144669571,-1.2465301765172,-0.31690012528005,-0.761059685542469,0.122110057192102,-1.0849753798139,0.526768882819398,0.0669009257419839,2.72202668411537,1.75111618240438,1.32437321590253,-0.622690792499929,1.30865498725713,-0.810809373983832,0.0501841958345976,-0.107550274125889,2.57949300957429,-1.81019173049579,-0.278704896605653,-0.80344297190349,-0.537749472381189,-0.0447138663231847,-0.452910039190001,-1.09944083631951,1.1667049333094,0.768250623115013,-0.237003537993799,2.45269932999204,-1.04432791016399,-0.490210230859526,-0.419412929261054,0.202074880752528,-1.73435534272212
"Fatty acid elongation",2.2548043375696,-2.40182831351481,2.05149641646832,3.23077342906541,2.82147638602421,-2.09929119934454,1.34641826480197,1.95316866488001,1.45013292380215,0.528260358846702,-1.89757935271791,-0.22744408656434,-1.39588503141441,-3.42627267330478,-2.31893361680397,1.21556755134354,2.27748440363691,-0.113094872329249,1.30502455654646,4.16946287706301,1.71893321611363,-1.94116734244482,-3.49388979797113,3.01535055019189,-0.699576785312091,-0.600144829875621,-2.04903659808945,0.374889240581612,0.91851813714053,0.858073791666277,-2.34748094821045,1.96082956029799,-3.51860082949819,-1.61585168046681,-0.017491793396905,0.577830910255953,0.399161777769393,-2.7707892933825,-0.965929156754886,4.29584629977908,1.62583212713201,-4.50221397909408,-2.36747824739822,2.94187797930146,0.972475436250912,-3.10522537489191,-2.4474499130852,2.7129155334247,2.46098311115616,2.21300948858614,0.388768149990735,-1.10958610852145,-1.15279542369543,-2.3368631229545,1.04751721036762,3.94151752490735,-3.262495604086,-0.809389900916128,2.44886588917199
"Flavonoid biosynthesis",-2.72476620883939,-3.96071114930353,2.07689619940164,1.03291555908612,0.845794628098788,-3.59383344135186,8.3955328856527,5.8190113814707,-5.00684422345429,4.07769507314575,-2.47938926151657,1.76479007469163,0.907953522511293,-8.32864249784739,3.38170877612624,0.558304990448713,-2.48193652459897,-1.57181651693888,5.68777697765215,4.38166973936188,-6.47935653396168,1.81663278788111,3.18188746890603,2.4751474359246,-4.43406676555876,1.8130700488937,3.57897611770005,7.44103036354532,-3.81613875948393,-3.49790098987163,-3.21432941078564,1.68601814631474,-7.34898147144007,-1.78620116711296,2.08125954935766,4.50944930336681,-3.82903195816633,-6.66408821273237,0.0978662297345981,3.94074119340398,-4.94489949099637,-8.36991346356706,1.61876493269523,1.52865346606598,1.36016665823659,-7.00691628848178,0.626668449218598,1.04190074449428,-6.00621700489594,-4.63165924350471,0.321563497194292,2.75245316187858,2.00535041262919,2.86151162179665,7.7307406581906,-2.93488709117818,-5.9423211621627,2.21502410428461,2.26183653136787
"Folate biosynthesis",0.810375683601692,0.457963208827369,1.69683762290606,-1.19676863374202,-1.10633565110393,-1.4119454544247,0.0854064114926752,-1.21817378797516,-0.436328389893833,-1.7486752225444,1.12509083814016,0.408654434933019,-0.535190753061843,1.01580903113414,0.976298268237438,0.438735369722402,-0.37547472226614,-0.605716562299801,-0.889547438389794,-1.25225221616366,0.871632471840425,-0.146670199610221,1.1617542973866,-1.09891228794206,-1.31498333575293,-2.22970936860473,1.36619688899067,-1.08451119897197,-0.434282564147319,-1.16798593398878,1.1424447179023,0.217371601022161,0.568288763746941,-0.454356423931216,1.61575637849523,0.219265437559005,0.145387466034548,0.656697186821136,1.39774315840848,-1.42091709227761,0.492730054185347,1.30704779313505,0.822270825975254,-1.06625724170232,-1.36396476741564,-0.426794856676013,1.33187580936458,-0.625651679079427,-0.640800590281962,-1.57718071931892,1.35864729371101,-1.646887963645,-0.207882904589498,1.23295757917766,-0.144653175989481,-0.715470396945161,0.0834388523069199,1.14689796133753,-1.81976004548994
"Fructose and mannose metabolism",0.140527938949005,-2.44856792144526,-1.47999423957619,0.762153522919155,1.1180365298337,-1.61882092185881,0.697703850125037,1.3555486254887,0.472168835103974,-0.644776202581718,-0.578262885232501,1.51033727894284,0.394680281786857,-2.77675686797752,-0.348213037884649,2.9413234104044,-0.717631098923414,0.167309974130096,1.74281608824252,1.1848503364979,0.331491563015846,-0.751284965443144,-0.60248681355186,0.985319372344228,-1.44879315893178,-0.578469341633324,-1.18868220747154,2.53288479815058,0.755718073272716,-1.08763347496709,-0.139619415795078,1.73828877879936,-0.548263806905471,-0.776669834624578,-1.15513985411812,2.83303695032628,-0.551552782595048,-3.5365553949449,-1.43213652345651,1.15480110206769,0.207453964170467,-3.00755945945106,-1.11990597180176,0.955466571645112,0.99939367388503,-1.8609014815351,0.690083547753054,1.46207797197986,1.34505701868606,-0.424944091081876,-0.323790630858397,0.323545731068958,0.195851533282862,-0.0738129965652367,3.26882622948619,1.18034592210758,-3.08578510011157,0.627534788160089,1.55298405541891
"Galactose metabolism",-4.92773996227193,-3.62285187894122,2.89222818845285,-3.79323489368893,-4.43986228737471,0.694031862072392,1.4337456179675,-0.337373328098663,-4.57604363675741,-5.3231430847576,4.45888479973164,-1.47013688487499,-3.98052751286907,-0.455972642420943,6.27221464914743,-0.996249272171083,-4.35757660607027,-2.77809034243894,-1.748914535619,1.25861276981627,-4.82104302746042,7.29688437603415,3.51331193576242,-0.697325042260733,-2.76651231467462,-1.40494728268614,3.48076183857161,-2.41762655380229,-4.45733357453655,-2.6761998790394,3.8764273883264,-1.8155141146907,-2.53939493674339,-2.87147343162752,5.67020749390876,2.16631633855433,-3.26532840262333,2.08922762977235,4.50473616861847,-0.537954083542387,-4.72308016959742,0.0870493931390304,6.45674849208616,-2.01502291760336,-3.35149569056945,-1.41421996927024,4.19083840825807,-0.769210922317005,-3.88890198603369,-3.76277258694178,6.42167714189059,-5.7095322961118,-1.75141024724235,6.1443676757907,-0.428948383422404,-4.13239188865375,1.71198622081828,1.70311492606215,-2.54164336482382
"Glutathione metabolism",-3.18250054377505,-1.22969728649972,0.813690735049802,0.6002015561452,-1.31423435774218,-0.561277892643334,-0.768231973157356,-1.67159291231883,-1.88974164863743,-0.287242673369472,0.379784764956391,-3.11691486004618,-2.25497747572142,-1.51338930015562,3.13126532010822,-2.63847292112333,-2.64608801608737,0.29006839286028,0.364226493608548,3.95462589661796,-3.06048791243003,0.247408330947812,3.36873398927357,-0.292973654049843,-2.26683414743496,-0.503943253699837,1.25187437618421,0.0436799427744219,-2.56745724534315,-1.25778641987003,0.826724604470126,-1.74574785924935,-0.61850616271999,-0.634696486421065,1.72120521412947,1.79790611259988,-0.756430437638732,0.787298970749831,1.67418028870193,3.26548354447444,-2.99931426311492,-1.65938586779927,1.75060656446842,0.423081738628672,-0.984796060452919,-0.541581585306642,1.86326125259199,-0.989771058132447,-0.826886189583323,-1.44560989962495,1.10205940181444,-0.251171684715111,0.70413791206051,2.91221670144571,-0.0739679935408771,-1.10475911802592,-0.361001955889048,1.66666427717671,-1.00544490576327
"Glycerolipid metabolism",-0.450199602560555,-0.424056572584892,1.43726679343458,-2.58683478862537,-0.824852599420275,-0.336630073892852,1.78114779789538,-0.194916752802511,-2.06725886800159,-1.90919726120422,0.92188967719344,0.762968762251716,-1.29634421983824,-0.738866240812155,1.12734230751874,1.66226955433757,-0.0232495681157245,-0.41491424107566,0.246865676392976,-1.43574213973425,-0.728857275733867,0.966904673143335,-0.894986342796148,-2.00476915339468,-0.471723048383556,0.0592764379009763,0.928724065490007,-1.02438617989793,-0.478384171019442,-0.0392052402702696,0.766035841277378,-0.28320948761911,-0.0327106645031548,-0.602739199129206,2.98922885143452,1.99243744991868,0.429410197820037,-0.259603883561876,1.45467242428395,-1.25720011582637,-0.508351866855509,-0.708878398424399,1.71497864873667,-1.81040978690189,0.662856183534949,0.788481530248572,0.701617187719905,0.698807391785556,-0.703254327946679,-1.88016797396674,2.81708015770401,-0.194616560377378,-0.0477693327034595,1.17546041391579,0.980573852295806,-0.075271719492362,0.218286802022351,0.0425549415524901,-3.45964103891688
"Glycerophospholipid metabolism",0.757675622529954,-1.37932871077942,1.21253542805122,-1.10880137898947,0.444592123065726,-0.890071305302464,0.149922853592741,1.67595530920644,0.0239866831598451,-0.202753794918405,-0.552121564466065,2.51253482931692,0.89389076360353,-1.30617930508347,-0.891220150876318,2.1742233434944,1.68501938123442,0.222242816048543,1.22789142475834,-0.340584532372947,0.732169019948123,0.499423621080798,-3.24365199478175,-1.00804916631454,0.451740991637236,-0.668884233967962,-2.35652904169888,-0.600767950538651,1.60723181316984,0.384914461203492,-0.655017414276988,1.44669576819092,-1.01444489998976,-0.14588403645884,0.908990361356487,1.8936802051405,0.957899946106764,-0.550481900889058,-0.227220035134392,-0.303676981441845,0.465291197530986,-1.0151000115772,0.0509020699172452,-0.384055334306109,-0.179958503122141,-0.427305449729738,-2.13631526318339,0.771184933158334,0.999431149580618,-0.141046575364154,1.64728599689716,0.0582661229189472,0.827832067477661,-0.955690860330028,2.41216884714868,1.26589683728642,0.30322248639421,-1.27769512663954,-1.33752758357306
"Glycine serine and threonine metabolism",0.0352926018461423,-1.91195398733914,-0.741042124790742,0.37862741924613,0.463146765973507,-1.3140326731659,0.0752862067668505,-0.67742589084121,0.624573341563256,-1.72462696828218,0.692108259417775,-0.405323348800677,-0.236274381463433,-3.9129113394694,1.6979465060084,0.262207918999171,-2.05951149695104,-1.93442649935337,-1.34375476894542,1.51159901484591,-0.0555296036554867,0.0490083849786055,2.26487879661915,1.28527197706948,-2.17680837756805,-0.0293772623659474,1.6982228938403,1.04926345484824,0.0537632297095255,-3.19439807531128,0.756838033789116,-0.419133182293159,0.358960589975642,-2.13854365424502,0.960452886105271,1.14632985152367,-1.43063145617767,-2.34237068511891,0.575861927585495,1.44644323339747,-0.232303872467645,-2.21309259247577,0.872035587164358,1.36441226728543,1.24943834284521,-0.996027222992784,2.07673147250874,-0.218979967828476,0.560046537621393,-1.57642770118883,1.19071341425403,-0.173933664436179,-0.521588187592814,1.79442102241996,0.734317111445708,-0.403916672818541,-2.33638733508019,0.622392868166164,0.124678157895708
"Glycolysis / Gluconeogenesis",-1.600887772281,-1.85984040278242,-0.681330452637853,-1.50460614597762,-0.647147865569264,-0.815223522307038,-0.938414791388971,-1.09782706896324,-0.317247211222698,-0.791623560313596,2.28402479852156,-0.979794939233429,-0.507012178592479,-1.81775497995134,2.64672849416772,0.209808945507561,-1.57939886671459,-0.0924773225554349,-0.51967290465648,0.900004904997787,-2.18258298803817,0.238686376470704,2.22455471579831,0.0181995938195023,-2.660706717143,0.0101123367441827,1.70987721821533,0.438612097582135,-0.756310834886612,-1.862517992291,1.74157642983925,-1.70420375268414,0.439802079699107,-2.28962666347766,1.10854383967311,1.09646370344554,-0.310542572656103,-2.30977894253083,0.144176875018231,0.351720183393027,-1.74721584767852,-1.57655361793537,1.21336536344599,-0.318453576666616,1.04477855645338,-0.62569280879347,1.96122627633371,-1.56970613286816,-0.0483421914829541,-1.6896091845931,1.19784206252577,0.557298818676112,1.0183070557896,2.94857573729974,1.92017514533407,-0.28301513748148,-1.78569762786745,2.22076783646564,0.519988764109358
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",0.779496202809021,-0.304022176081458,0.61968402178486,-1.20786544144091,-0.20775338774073,-0.537880089992655,-1.41269491654718,-0.634690330630354,0.273282023394969,-0.901465208567927,-0.0715857692818817,0.185722279237208,0.935977469409014,1.74214618811088,-0.197646277826531,-0.0311620551678366,1.26394740800842,0.246022326222446,-2.30888411451597,-1.99166687842721,0.870375433336302,-0.884321730804084,-1.07468685316121,-0.435498760857331,1.35134071710071,-0.698373843678767,-0.0580869777163607,-0.37033860688766,1.55542715992572,-0.364787465669377,-0.0267414729511158,-1.23360787310548,2.23592918750693,0.621180498641562,0.709455112744743,-0.877133838355087,1.48309868895112,1.6783517249485,-0.451529407204176,-1.21413215610235,1.00729345575949,0.680525020352851,-0.101197404701683,-0.906203273501501,1.16717747841124,0.488612807739582,-0.206264101659297,-0.540417081513923,0.996939688644401,0.486257917419488,0.49279610995296,1.26929390324702,-0.179507417777747,-0.0411802396863601,0.468506200968698,0.556446679087222,0.713785175046384,-1.37585245475425,-1.34325995238471
"Glyoxylate and dicarboxylate metabolism",0.233969128659994,-0.324852614823585,-0.320322197886978,0.234414285718828,0.396646595059248,-1.16160085735151,1.48611516872772,0.24661144751465,-0.174992380539886,-0.579709780902019,1.32483928911206,1.41376482823273,1.24306452208156,-6.17869326118572,0.311864549010701,0.823461387844414,-0.555053497237057,0.343479862313275,-0.349660758690689,-1.04250527794866,-0.102536841555011,1.3944301494796,2.70873031021601,0.421383542631438,-2.7337302787672,0.489701864112113,2.84573458494501,0.4322253996223,0.993765711760813,-1.73248104171275,1.13368636619608,1.10594718616374,-0.260613489200039,-1.64706509434435,-0.393879687538791,1.89880322348181,0.0744395926448261,-4.2631588940913,0.178857540222424,-0.9171562130271,-0.0623646606021744,-3.35825225412257,-0.175198605948452,-0.169652234424134,-0.0720980006513654,-0.387909178435184,2.41065364501946,-1.59333769986446,0.478273642268393,-2.3617381632363,1.7074312354981,1.30521388964721,2.07715387223905,0.717409346590228,2.33817288710518,-0.0706830139978987,-2.67336559567714,2.39103744274731,-1.80242277571818
"Histidine metabolism",-1.97843025666738,-1.49254883800439,0.77146686399208,-0.6603408611462,-1.89458519745883,0.328413330504001,0.226103855345091,-0.80840133899615,-0.835915761835987,-2.57245230342056,2.32391884511149,-0.639886741464848,-1.97965900637316,0.238939729980549,1.25250471510683,-0.309715796781238,-0.988715899838502,-0.773631624044099,-0.676866947442235,0.621824313738562,-1.26245112322575,-1.02398805896148,1.08516729204968,-0.356290053841095,-1.31721925370529,-1.17092408633241,2.20791257004547,-0.354141700424634,-1.23760614018258,-1.36372804201167,2.00444587856909,-0.779965558558973,1.30845472336659,-1.49942886585289,1.83206424312981,1.26329171663326,-0.409531570310882,-0.248557345572409,1.8138349195101,0.505749345541347,-1.07820414076834,-0.423074626119035,1.1853540204569,-0.413286532652736,0.204452076517641,0.209135349262296,1.90920715862737,-0.124244475126565,-0.838347202117008,-1.02265519135579,1.05241683984387,-1.07224199875414,-1.78674527166465,1.51644579894506,-1.32335072483574,-0.0330835817059284,0.129627445156736,1.48742124790873,-0.637750750307822
