"","CabFra_acclim","CabFra_accfreeze","CabFra_freeze","CabFra_warm","Chard_acclim","Chard_accfreeze","Chard_freeze","Chard_warm","Riesl_acclim","Riesl_accfreeze","Riesl_freeze","Riesl_warm","Sangio_acclim","Sangio_accfreeze","Sangio_freeze","Sangio_warm","Tocai_acclim","Tocai_accfreeze","Tocai_freeze","Tocai_warm"
"Energy metabolism - Methane metabolism",-0.893814375738703,-1.82399422824459,-0.919823891302716,-0.406106736279714,0.0859053678154655,-2.27062550652653,0.328451848615823,2.38003315349662,0.74516821038448,0.585253934575875,0.0919012097837449,1.96101386287404,-1.19397797157572,-1.42229841210738,0.145836625231058,2.94021142228559,-0.546685260972575,-2.8100611813412,2.09881325303536,0.28033280580157
"Energy metabolism - Nitrogen metabolism",-1.84085762239614,0.795834982122788,1.23966875433983,-0.386204229899465,-2.67462427024301,-3.32765799184014,3.32279402064561,2.52386107231325,-1.64525066297088,-3.69703360563351,2.25948536533504,1.56365060755651,-3.33115406129801,-2.503796532022,1.71482860586089,1.50427655956819,-2.43616410334139,-1.41605288374039,2.7308538439424,0.0856093799027797
"Energy metabolism - Oxidative phosphorylation",-0.219929252174132,-1.30388047017688,1.62057967806254,2.09154890204906,-1.6945962948616,-2.7055697635898,1.58727921674728,0.160571381325128,0.579398179382108,-2.35151546275518,0.70061935211354,-0.738645130080858,-1.15231972642367,-3.79155906796039,1.24263093434674,0.653608369766416,-0.513751623111763,-3.33697340252108,1.58240414709281,1.91809657516027
"Energy metabolism - Photosynthesis antenna proteins",8.42091162028569,-2.83128201930983,-9.34927582746471,5.82144272952405,6.37197362720165,2.45023641485409,-1.19584728199094,5.59722082634839,7.14924803958269,8.64460089302205,-8.79102648397162,6.55216751721665,1.78356513139783,-8.38058191201305,-12.7707572929741,5.80517792942215,8.91926576049742,-7.86506538520813,-5.40736125096992,3.35380479392042
"Energy metabolism - Photosynthesis",5.98655576267349,-4.18142231797602,-6.76636567279057,5.58531189138418,3.91129029167291,0.620868326090773,2.96955473476283,7.36604163069495,4.83021552618618,2.74443194155096,-6.19509781596038,5.06872112470842,-0.751427017268835,-8.42249522204961,-7.6712576289988,5.84604046001369,2.57673413057564,-11.0471139704799,-0.530560069544233,3.44847333934386
"Energy metabolism - Reductive carboxylate cycle",-2.23243568803671,-0.583564531955652,1.74056745768897,-0.684440439200002,-1.71722888279235,0.234729826537635,1.26160320650458,-1.30349712314047,-0.310793244789387,-1.17703920136485,1.86488560909755,-0.698255121557826,-0.865758142573795,-0.429312712009128,2.19050601058664,-0.139434190401839,-0.846742456689902,0.296268958372314,1.01574926243056,-0.787865062203703
"Energy metabolism - Sulfur metabolism",0.413060155605949,0.0333965873566799,0.406113893887596,0.314716362074608,-0.292446321713421,0.899344560452645,-0.686087790958581,-0.51864007451706,0.759434903999709,0.38243496401415,-0.796397761594799,0.861072823603273,-0.288467675267708,-1.50419704551833,0.083604592183215,-0.722898735872441,-0.514885239356031,0.15202384950966,-0.410671618137546,0.9039070912064
"Folding sorting degradation - Proteasome",-0.990238615190264,0.749192132040127,-0.123228512378046,1.04345796716479,1.72285633832877,0.96115359370218,-0.997283588387502,-1.42758156832193,0.107924123046103,1.28339849057906,-1.07661343336933,-3.29342159806178,1.24166857352942,-0.669560408536446,0.542753002616048,-2.02085653784882,0.493352680945158,0.678746324592847,0.16829980280031,2.05060519292659
"Folding sorting degradation - Protein export",-0.402756652964962,-0.628643477064617,1.80786710180654,0.687253565164034,-1.18229900905746,-0.623697488170161,0.96805471846714,-1.24838683475684,0.344829731130141,-0.919628741389333,0.908045464951653,-2.0097971166543,-0.796062417753632,-0.291828509072597,1.58221753692082,-1.41731102794335,-0.913701380674452,-0.124171557422083,0.428006488460834,0.448794407531213
"Glycan biosynthesis and metabolism - N-Glycan biosynthesis",-0.871240886007606,-0.225794757445735,1.11801347125971,-0.658138378402409,0.651679048428626,0.151503995561195,0.232029526648174,-0.153034862328937,-0.689624704396237,-2.20705267729581,0.862835501319755,-2.64986002745728,1.14397903109491,0.11970922004532,1.19307317202356,-1.00278341865371,0.643074799277652,1.10042489979461,-0.126622314954461,-0.00405769226008945
"Glycan biosynthesis and metabolism - N-Glycan degradation",1.85976863445506,-1.51356599869234,-4.40293930927542,1.60403927752307,1.29915569879061,-1.8580925284649,-3.51316423410825,1.63061547016423,2.18391485087079,1.42395436567645,-3.42988956611813,2.13626434613229,2.39299401726005,0.528944772455773,-3.41790645740466,4.67310363180833,3.77319906093501,-0.990334209244483,-1.58302210031094,2.08725389039706
"Hormone signaling - ABA signaling",-2.02226207689967,4.63899446952257,2.25862200075446,-4.18796220875967,-1.43474092299659,3.34347849036597,1.48380400929437,-1.35657342671744,-4.27399434635256,-0.618346124620257,1.97975878895103,-0.980987678298221,-0.896768427265945,1.78008748733266,1.54156390276439,0.906826656380957,-2.92564660149353,2.46532538554822,2.08395541281794,-3.01762759557872
"Hormone signaling - Auxin signaling",0.56089807566422,-3.87235499353017,-4.95353368136885,2.29407192266693,2.38588799738569,-1.53143485113956,-3.20349619408819,6.06719829080257,2.90724423149311,1.16550153819853,-1.67707261711364,6.37300873021187,-0.698410103339425,-1.82669510789797,-3.93272408114302,4.343538611956,1.17087553818941,-3.30781995480584,-1.44238624218799,2.26770635099784
"Hormone signaling - Brassinosteroids signaling",0.215577078907014,0.123596910862463,-0.782381217133528,-0.774448483630391,1.44566505531297,0.0745781507003941,-0.52923322908981,0.176034887670134,-0.339203183446625,-0.0985896635943016,-0.605383581423618,-0.303637783320801,0.615775314597502,0.444559153415179,-0.243284209636109,-0.269793513114115,1.6291981380218,0.10992104562863,0.433071943782017,0.287560232946659
"Hormone signaling - Cytokinin signaling",0.0391831401747288,-1.12817772527002,-2.85549781054768,-1.175651267782,0.773598806221162,1.44963638055009,-0.0088078413496088,3.74949068732687,1.46000246326156,2.405383472401,-1.6472769676697,2.39287936404703,0.435853889015391,1.01334658142372,-3.55983152165253,3.59858798220077,0.914575530765471,0.98824850113923,-2.78308216502305,-0.441223571142481
"Hormone signaling - Ethylene signaling",-5.18704556906433,6.28838001049302,2.92553529199192,-7.8527541525699,-5.9807516004581,7.18628864777135,4.77154051765078,-4.8009283883064,-6.36064056059449,3.7512578750965,6.34977384397144,3.19618381432739,-5.20214690833849,5.22012179337338,3.40036301746781,-6.03672372012646,-5.64561881248302,5.51221826019625,5.40739463508368,-5.46448653584812
"Hormone signaling - Gibberellin signaling",2.46142163614311,0.807565694461657,-2.49975833262324,1.73794425236085,1.3352113096,1.69294461571868,-3.56655825157156,1.38728974641667,0.305153769694258,2.25867531820333,-2.77546898933243,0.00184523986184133,1.01498110355854,0.102069938038525,-2.72762434800553,-0.642764050214608,1.94485379718519,-0.324568551497354,-1.40769375825527,2.92927246322016
"Hormone signaling - Jasmonate signaling",-3.5716610084223,-2.19658864635492,0.762601989608974,-0.663422880048257,-2.10316626699274,-0.13374749531534,-1.29208315911846,0.868863206237632,-4.18559775939119,-0.783864554146078,1.65670163504084,0.266993739141827,-0.719296533109502,2.34274048531114,1.33872346477392,1.38218760070482,-1.59906335685049,2.0802224652442,1.32692339682785,2.83456034012981
"Hormone transport - Auxin transport",0.884539329134418,0.695415375056055,-1.35400619612926,0.474008285338876,0.571224889444973,1.31932696352905,-2.81646611908697,1.32096911223215,-0.57858382827068,0.269363388647471,-0.845575359669025,0.725770766988549,0.738960896334063,-0.734681061468747,-1.01656047292996,0.69052652801122,1.16008866917067,0.122330556272666,-1.08823011166484,1.17587468853583
"Lipid metabolism - Alpha-linolenic acid metabolism",-1.1571424748308,-0.944368737444971,1.81825295990893,-1.31689440747929,-1.17142069861704,-1.44402791269839,-0.921767925366493,0.046432985213021,-1.45131095346676,-0.164762865819128,0.701226620073034,0.45934298438619,-2.15905358773845,-1.02523070867549,2.42144300367619,2.04207284211172,-0.602824823863422,0.164612244675706,0.508661889869798,0.787588856739993
"Lipid metabolism - Biosynthesis of steroids",1.74446721598751,-2.31394056416073,-1.27127411041403,1.49645019512665,1.59096018880019,-1.14359034841593,-0.32197425308258,1.59363459577813,1.05507022873314,-0.042139229780032,-1.51431508289694,1.2272411729291,0.681593808580665,-2.82343783640756,-1.45627062965731,2.78245611073653,1.74638571260259,-3.3042145737881,-0.499375562951682,1.14286258074313
"Lipid metabolism - Biosynthesis of unsaturated fatty acids",2.1140572133088,-0.210943683497892,-1.31084921833624,2.05043443735177,-0.287994857538332,-1.00862907204436,-0.714193977536223,0.69975823151873,1.28537786643676,1.34941660438414,-1.59764204563018,0.818656036318158,-1.16020118640937,-1.73135986447632,-1.15729968981837,1.08267847253531,0.856607100597128,-2.2846823874401,-0.246928585361661,1.5972394805466
"Lipid metabolism - C21-Steroid hormone metabolism",-1.76487124415915,-0.564775306307614,1.23008592162039,0.136124153091064,-0.752295671646223,-1.0012435889467,1.92925538539248,1.26236744386608,-1.36591714136189,-2.85792644191016,0.967284336702626,-0.709613287656332,-1.17538763405421,-0.536480306144705,2.15667357190855,0.617971992086977,-1.74030095246504,-0.820193479350836,1.03435256069699,-0.0878717482167024
"Lipid metabolism - Ether lipid metabolism",1.16749725817374,-0.902047859590764,-0.673115275960919,-0.0248640480619277,0.133252153896392,-1.52300570276155,-0.929325331204894,1.04202187824896,0.636034114234387,-1.06026129707846,-0.530587307681612,1.08835336254401,0.487778233254863,-1.66185092392669,-0.262610564378746,2.72880564991736,1.54380712212607,-1.23074726324314,0.135381026373645,-0.272974113938804
"Lipid metabolism - Fatty acid biosynthesis",1.56764581577538,-2.81291692075624,-2.286063288872,3.62751938093938,-0.191803250274383,-2.96817455049782,-1.35502744163024,1.91074660147683,2.47708967578064,1.1283820481953,-1.45383061397696,2.1366774135674,-1.35025583905598,-2.08029363056827,-1.56662766990395,2.29366884773601,0.749064322215326,-2.86693531473471,-0.64867811995921,2.70743311968169
"Lipid metabolism - Fatty acid elongation in mitochondria",-0.143610532631338,0.640962582622187,1.08138324749941,-0.686126217673313,-1.12986958959145,-0.199713964142525,-0.12162572416751,-1.05982874908133,-0.67030353363445,-0.592159093376776,0.473875425068875,-1.44817578017013,-0.231875593472567,0.388945351251132,1.14621899004003,0.115243413923957,-0.0620950488735885,0.973692733790466,0.343891438105719,-0.0573048017147107
"Lipid metabolism - Fatty acid metabolism",0.334774291848753,-0.149070871764839,1.97093672603242,-1.51166026782036,-0.279486280667176,-1.18802464202716,0.346247628155843,0.161789410591081,-0.331185281018012,-1.57989126474363,0.0171227427957024,-0.121247312270983,0.217352512243733,-1.32308177614427,1.65570450524357,1.64249090222333,0.456554736524875,-1.01287468410985,0.0949377051571332,-1.48583371151183
"Lipid metabolism - Glycerolipid metabolism",-2.57017362180051,-0.609107155788699,2.20048263895184,-3.18659125105748,-2.15725614459977,-0.373334344531266,3.84449082022895,-0.106038480092659,-3.56563147863314,-3.9039552228242,2.5512761103522,0.176664540874434,-1.30605804932791,-0.900742861711156,4.09651208630325,3.00525530507336,-1.37526279721806,-0.572792755453853,3.16502702844479,-2.95063576346579
"Lipid metabolism - Glycerophospholipid metabolism",0.884483133882285,-1.1840560988405,-1.34653424699796,-0.95172969358413,0.799703023730612,-0.643327241161805,-1.58273583491827,0.734317893148913,1.32981934287752,0.0693252480425836,0.0844474399124447,2.42963000170671,0.115501531127386,-0.887993687746153,-1.20058696766049,2.41562886078272,2.47716644555259,-0.135832369465273,-0.19185617139555,-1.18169009959937
"Lipid metabolism - Sphingolipid metabolism",0.81837823870307,-1.20254060724361,-2.55125738814266,0.550418643435342,0.984959963439233,-0.303219939879928,-1.8352023342511,0.4887101134965,0.894197626980813,0.859947296669372,-0.586728526725385,1.90408128154636,1.1907874287241,-1.00626433454456,-1.42736278355343,2.43969638011186,1.85785086586161,-0.428414173477415,-1.3839976042151,0.914525175157516
"Membrane transport - ABC transporters",-1.27819615724778,-2.32184563219948,0.820231391477725,-1.00608907935726,-0.85569662990841,-0.282521932161192,1.70283746579538,1.73563054909735,0.688924178533513,-1.64441454324687,2.01459979471411,1.60214265878969,-0.937478081054698,-3.30889878991481,-0.166654431327993,2.72329233950366,0.137904675997535,-0.724384897586577,0.819267700188031,-1.5050789474842
"Nucleotide metabolism - Purine metabolism",-0.143117021737326,-1.51518912780476,-0.370501681959016,2.34243685173253,1.45322509542858,0.887540451456873,-0.0757531183076059,-0.586512776763752,0.604733173486069,0.310561496501792,0.00638256244869223,-2.31281498187451,0.186404677178983,-0.812112329077171,-0.190997728335083,-1.58625178378093,0.490393652589527,-0.951780578477607,-0.526107639188154,1.97854073046687
"Nucleotide metabolism - Pyrimidine metabolism",1.8103199352587,-1.55376447908649,-0.87009731271559,3.19727882824021,0.443064149215575,-0.988848095670271,-0.907510273689906,-0.351595485107677,2.41820047390215,-0.52910716892808,-0.478778215735016,-1.75159746731834,0.645919496987679,0.182887156650665,-0.641878828860528,-0.648461876540754,0.713834658127501,-0.765006345745801,-2.40499104849898,1.37758388996345
"Other amino acids metabolism - Beta-alanine metabolism",-1.3912622583874,0.757686297913708,2.5915977383088,-1.95862701517217,-2.01718446631113,-0.560071296812874,1.3979229041857,-1.87000047478,-0.750279212428391,-2.29087951178601,2.76340988083521,-1.651369441976,-0.557414214099092,-0.298139657441578,2.60354208858752,0.219771159549294,-1.37064893220078,0.0790589727740033,1.4631720470323,-0.957369415087957
"Other amino acids metabolism - Glutathione metabolism",-4.23043077559738,0.722190015670239,4.27473761703879,-1.54970949477753,-2.75282635794865,-0.371196756054465,1.76947012749924,-2.0573447625277,-3.53486919460315,-2.63324784599185,2.00644826700187,-3.16664334866671,-1.36540098469425,-0.190570462445717,4.60703162550797,-0.630890511560522,-2.22649260505113,1.85119757557728,2.19301647770862,0.845995351579446
"Other amino acids metabolism - Selenoamino acid metabolism",0.107790927672783,0.748701507529656,-0.0914268747972855,0.432146758629319,0.426185366311862,2.19137540388358,-0.936298175388011,-0.370502966087293,0.82154023639563,0.63555968307368,-0.630872399261827,-1.09554863013394,0.622418853025957,-0.057607803806384,0.0995926465727017,-0.468622141268667,-0.57312745402164,0.449129593297856,-1.36383247306069,-0.203809156465506
"Other metabolism - Single reactions",-1.65065232001102,-2.27518330503242,-0.740673019802507,3.26312714200873,-3.41380131725046,-1.78828176231351,-0.967860625591327,0.0693872206927846,-0.229909143161436,0.0496226649787938,-0.0085749844683688,1.17070748937318,-2.75546536258829,-1.36125878496739,-0.00631032893104172,2.74663889478831,-0.0742614385801755,-1.59431227417322,1.49510782915198,4.33471792658844
"Plant specific signaling - Circadian rhythm",1.96983154427511,1.9622789912627,-0.865580857517965,-3.42858641384857,1.81668448137535,1.44907588019538,-0.27415826605608,-0.499198288212787,1.07815787434745,0.954297496274321,-0.944567638302869,-0.479718389012971,3.8632403471204,2.75704906714819,-2.77306994724619,-0.0911744377230119,2.42706307312452,3.06320543577377,-2.67285107830947,-2.47652217331574
"Plant specific signaling - Flower development",2.54016758000105,0.991428409792446,-1.65526354586132,-1.32771019091183,1.96391381317622,0.903200449274556,-1.50654069277198,0.382313789602113,0.989961282632036,1.04647098841303,-0.848109754928863,0.697412457845619,3.0320391495388,2.00344153191948,-2.29411259106785,0.973980150687149,1.1084675507604,1.11196482489144,-2.66746755118565,-2.18026481457428
"Plant specific signaling - Plant-pathogen interaction",-7.58479167154696,-1.97826201711205,4.85041394398017,-3.82947812322209,-2.64165578742572,3.61019913242444,1.05695695137994,-2.19101588002648,-7.3747441432427,-1.44319448909268,2.61072011824814,-1.61444088124315,-1.27541655891778,5.6391502775764,5.40775265318785,-0.868721659576171,-3.55975801334863,2.69606040980516,3.25034008013493,0.620750029911962
"Replication and repair - Base excision repair",1.42716713350941,-1.74523288355657,-1.92361253702134,3.43982096965292,1.03223689516667,-0.919144805828018,-1.86245703730611,-0.378101477622555,1.49658864985495,0.913578605777286,-1.86859982356181,-0.761080345041146,1.75797509576145,0.267088005980368,-1.43607005181274,-1.98178666947956,1.66946930048339,-0.261745093958199,-1.02697996894395,3.02319128332651
"Replication and repair - DNA replication",1.41976951507103,-2.75417244681339,-3.30168798721968,8.73206100090045,1.37208684438751,-0.704849927839845,-5.09179961263006,0.0603790518962809,2.88361289649999,1.73600534549735,-4.32512106040384,-2.10253608771804,1.15368751670053,-0.456606385416937,-2.87429520698174,-4.06835745089847,3.06134039414393,0.534245669357181,-3.21109042786996,7.95481393206838
"Replication and repair - Homologous recombination",1.19393229185728,0.206080987670393,-0.42461510521112,2.96072086587451,1.05924199245551,-0.275210999749918,-1.82797856442173,-1.4808848633619,1.44118696371075,0.305756695644955,-1.31821785787032,-2.62999260925379,1.40097655682879,1.66779605421588,-0.647367193372073,-2.87397930731917,1.19195158904002,0.721761301653365,-2.0749663014586,1.68752556384947
"Replication and repair - Mismatch repair",0.217295011702185,-0.426524855581313,-0.856216102840047,1.69771442520304,0.759991526753434,0.837046466031482,-1.34292476906058,-1.29215917218635,1.75029326460049,0.421613750591424,-0.041025487206,-1.95280797842592,2.37883203579639,1.99124371843981,-1.05254282776699,-2.43947933634988,0.829467567285406,1.65148835387352,-2.14556966087944,0.535039453848229
"Replication and repair - Nucleotide excision repair",0.106518336058064,-1.59342409819015,-0.376145718926287,1.76517331516285,0.0745440990607642,-0.237958215503732,-0.590209051370453,-0.903447241480491,1.33841421116257,-0.49397632554537,0.318324640780241,-1.06907743545987,1.71386605977072,0.939326938754921,-0.184844210768427,-1.7986848356101,0.383734966264382,0.479795584887194,-1.36316950498313,0.886786835547695
"Replication and repair - RNA degradation",0.365788074968762,0.671069159281277,-0.954397292085831,-0.199381133888681,1.28796457082968,1.70846593278447,-0.680252849338571,-2.33813334226571,1.00867612922662,1.24116663375976,0.164528432239272,-2.65443205077396,2.90194340984803,2.92541857530303,-0.908502620369404,-2.27383282535458,1.67797721176684,2.24042295994739,-1.26490192951934,-1.23655031796137
"Replication and repair - Sulfur relay system",0.263402955939562,-0.756978090136375,0.0961024819657832,-0.0768228925314441,0.262898637779187,0.258861922811172,0.59819129604714,-0.892498097138379,0.926352999024823,-0.333005442752371,0.0835071143849259,-1.16362578146874,0.974181178311562,0.740559694795528,0.462456975490375,-0.656102849611374,0.085771210081036,0.0694407805869866,-0.302858613758164,-0.666274785767943
"Signal transduction - Calcium signaling pathway",-1.87177646345313,1.16582431508104,2.37461083193774,-2.96637573388289,-1.70879795151929,2.91817948665798,-0.311185271397298,-3.13950147119257,-3.12910437540648,0.286961749249393,2.26549715324756,0.218365495820602,-1.07346290114982,3.47385861926604,2.46467034924952,-1.41153965207265,-2.23828386378202,2.35818362493938,1.6381642579703,-1.95907126245803
"Signal transduction - mTOR signaling pathway",-0.131378726769269,0.319078140037085,-0.0284282809879291,0.561356855008171,0.078667152300192,-0.0135893536169604,-0.465494816505925,-0.836329327876288,0.648886088872397,-0.0132031484235984,0.567693808360028,-0.848280654704327,-0.0261783755469291,0.738574823312414,0.400104497371248,-1.75523714460693,-0.349160214823912,1.28281737904329,-0.459332131804014,-0.0535592439290693
"Signal transduction - Phosphatidylinositol signaling system",1.31185409373115,-0.121377592972921,0.282355322221248,-2.08774284442359,0.11752906386461,0.565292545767596,-0.730055212725189,-1.37817781232333,0.51439429272941,-0.813913582630519,1.56143500304395,0.697194845965955,1.15322475335757,0.786925553792657,0.382228011165148,0.33338463107694,1.39147075423873,1.5657945219737,-1.34691916792445,-3.09312124417776
"Transcription - Basal transcription factors",1.83226783583511,1.76152315708673,0.0779901216258704,-1.52722564112938,1.64067195036995,1.15809699581934,-0.895218629040997,-2.27602291751368,1.53262007104142,1.34505304959561,0.00652065863617524,-2.37210438734232,1.68122428626546,1.89895829170086,-0.120928428823527,-2.83295230188109,1.17289631392243,2.33406105663313,-1.25049951066212,-2.056874797706
"Transcription - RNA polymerase",0.909732491907069,-1.01228711340082,-1.10698096363053,-0.818810865360314,1.23394596262224,1.20047394633565,-0.245626593923583,-1.15643645184073,2.25743468516307,1.1570341041524,0.207305014895423,-1.8969482948453,1.94502449467341,1.75488774101951,-1.48480697094107,-1.32798072441377,2.21031630642615,2.23737003424827,-1.0767507993315,-1.27747767641601
"Transcription - Spliceosome",-0.824800304211606,0.11659661583566,0.401296260848678,0.881247828137901,0.864987266108901,0.33581303515677,0.286262379409534,-2.02038865869805,0.536912694940015,-0.270419226560781,2.4295491010109,-3.34721071576144,1.70134940223772,2.10424822806006,0.294550755492185,-2.79850662984084,-1.2665500576998,0.878657616034527,-0.0775168944570545,-0.575062212853234
"Transcription factors - ABI3VP1",0.648439188383305,0.44712478827804,-0.37739971635397,0.54989302827425,-0.322922457773624,-0.710265416406533,-0.886252378286855,-0.437946218650522,0.554412466876238,0.733908981708351,-0.2429382406453,-0.139789938668072,-0.233294741117301,0.72546020963742,-0.524934136950664,-1.69396538494904,-0.283995331675878,0.416087950755044,1.26402100449863,1.01350564472522
"Transcription factors - AP2 EREBP",-5.13539948472228,6.7955061890683,1.96866889077941,-7.42722361016379,-6.05752123499922,9.11503696349167,6.2884286690853,-4.94066495498267,-7.01135062784992,5.98999104964813,6.07518190359377,4.36107386366232,-7.00202309121574,5.66437959533258,2.29583292882939,-7.43878230232773,-6.36190521655787,4.93652146441667,7.33463031035033,-5.94251787838228
"Transcription factors - ARF",2.63639198173251,0.128541178925967,-3.64408861216987,-0.81510578580358,3.0230823236552,1.65049637972051,-2.37579046256689,1.173585864388,1.48508166191056,1.78190257044914,-1.10949510424686,0.688623068767794,3.16176144849403,1.95534205492713,-3.47010976258448,0.194348594883066,2.81652002318948,0.444634962264718,-2.52028291615505,-0.172165109197031
"Transcription factors - AS2",0.901978761373853,1.08957213402389,-0.0988668049605022,-0.69455268351547,-1.86674049660369,-1.6712663169369,-0.312535230802081,-0.723440814961296,1.29396263115133,0.538573161530979,1.06855929823571,0.905814686678124,-2.3814364449808,-0.274959927336293,1.10518165581824,-1.95749304386729,0.327330749364072,0.395309198772398,1.07027797307141,-0.0407632237258373
"Transcription factors - AUXIAA",0.100061581232451,-0.768039146616405,-3.47922096914035,1.05689275582749,0.239074986961323,-0.283578446828241,-0.409615205214803,3.64703022650592,0.2401045822196,1.86073803556266,0.842879915265339,4.72583835736751,-0.808898032564108,-1.72189941187246,-3.84375938214853,1.41053549051142,-0.636559462267765,-2.22357781043093,1.48870872750504,1.62077269897041
"Transcription factors - BHLH",0.574679327340101,0.133099691561436,-2.29847807951664,-0.689929298833294,0.314930585404992,-0.629481606849853,-2.45819497428503,1.21384511033577,0.0784773614448206,1.69813684901808,-0.323070526860644,3.67032826141267,0.673893907906713,1.20977305337957,-2.52454128929803,0.922787422267493,0.606507882438656,0.518918440933969,1.27833964319409,0.138887388344673
"Transcription factors - BZIP",-1.74793137539284,1.16456321345894,2.18732925787071,-1.96481732783887,-1.99215115775867,-0.907961476960554,1.97862490000139,-0.735569659779768,-3.08787171053602,-2.8008668508177,2.14200720319551,0.285115125290898,-0.260455998397813,1.20290910650202,1.98035418699846,-0.0855732339995257,-2.50276063584676,1.06387951149735,2.62389213972672,-1.34752620273748
"Transcription factors - C2C2-CO",2.01290589037563,1.81455387232691,-0.881905018944926,-1.381659844707,1.60532288307638,1.2808624928287,-0.939280732246868,0.15902135960139,0.555766024040018,1.14348326378016,-1.51111367492446,-0.452080524987317,2.61491232279539,1.5692580910278,-2.2567781804273,0.0581920575891416,1.11955839907607,0.999158021239457,-1.85110892496283,-0.814345561856375
"Transcription factors - C2C2-DOF",-0.87117066432349,-0.792214239948461,0.152078941618217,-0.351699430558837,-0.0468565036648388,-2.84675667168226,-0.070808881217093,0.776072951560792,0.137962317904386,-0.236273879332884,0.707745658518241,1.45365835553322,-0.350691102043322,-1.40077273795251,0.396622722207428,0.773738963706733,0.683364918496995,-0.4934384057739,1.45604229953689,-0.231632571027769
"Transcription factors - C2C2-GATA",1.73776342175617,-1.4395080429712,-2.63880753080019,2.67614814700298,0.828676104200285,-2.23169575073389,-0.990989849651139,2.90978298145063,0.898970558686451,0.541177177054305,-1.95019239758426,1.6753859547963,0.244743789016771,-0.0308373203842465,-2.39796761328991,1.80072518845056,0.825496632930927,-2.87031134801323,-0.474839333417983,2.17740500689523
"Transcription factors - C2H2",0.172280223240915,3.86119860374152,0.491025742456766,-2.51776325491037,-0.159482096968398,1.33038993016351,0.0951245546244579,-1.060682419514,-1.0805211660108,2.13882649738599,0.535042304433115,-0.584566016333687,0.144655325674523,2.31934620249173,0.0521368576695558,-1.79673508623864,-0.539861389379631,1.96084011881496,0.422073597411799,-2.68720029379508
"Transcription factors - C3H",0.766621875657281,1.05358278483172,-0.587826827236862,-1.51852111400189,1.03876608676367,1.53935960877447,-0.475637405152307,-0.543116201175119,1.08502578734968,0.510592346691449,0.812939844401056,-0.51292467791263,1.00291978700511,2.12571666663733,-0.881833574437558,-1.51231966076498,0.73191063128578,1.78728084017807,-1.82780045763083,-1.65483572999482
"Transcription factors - CCAAT",0.0293283628103743,0.856892527543661,0.810308187317277,-0.835324865864782,0.138397075338651,0.569173879748749,1.36134742220127,-0.551567119834582,-0.722001431197305,-0.244733902839724,-0.303981246557015,-1.24982485094745,-0.1806368499536,0.189071301523446,-0.0237287199447486,-0.425333048177449,-0.164017763153864,0.37742831569174,0.0968906451785771,0.398258257806807
"Transcription factors - FHA",0.576934388177751,-0.0493485734254964,-0.114003474238815,-0.7424902892034,0.318624296953712,0.484593327551313,-0.854122820283008,-0.946677261868152,0.789799037429392,-0.17726033698489,-0.145980351811321,-0.103217978586028,1.74393424957131,1.78282380378856,-0.113244030038234,-0.447820559166806,0.916568336290788,0.817475726666405,-1.20438397863734,-1.09875844376633
"Transcription factors - G2-like",-1.97355997956962,2.32367205397996,1.76965542617057,-2.85097195330484,-3.13298438382673,0.911581970192202,2.26255171571136,-1.03561062174869,-2.08810176214687,0.0857905206699194,2.23481844985766,1.4639779010723,-1.15613352070086,0.152533209126096,1.22297798550927,-0.490510055012768,-1.47237327948984,1.72908874142495,3.17371437064539,-3.4618121456603
"Transcription factors - GNAT",-0.970630300371608,0.175093800173252,1.47594383159486,0.13673164865321,-2.48942073819162,-1.78553094884323,1.0189177694246,-0.705133105743124,-0.965777741216871,-2.18045794313974,0.543317148725554,-0.0309229541633124,-0.370373986367382,0.652873224073308,1.75027361922454,0.245008949044253,-0.78859154247734,-0.233519773359635,1.47165673812552,-0.287486597353456
"Transcription factors - GRAS",-1.17050899080346,2.45504701310935,1.59367028473674,-1.18964779500684,-2.74768718751858,0.755081032603247,1.06831154314957,-1.66329699583344,-2.67760206376972,1.22154995677534,1.54520569931859,0.97975297890781,-2.38872803109186,1.53547480806758,1.71985679174369,-1.03283391769994,-2.18536386803197,0.573766627784826,1.33109651968361,-1.17852005658016
"Transcription factors - GRF",4.76282411165464,1.26863004164101,-4.21717975346275,2.80924590785064,2.99014532925167,-1.04563910653003,-4.33757832712517,0.436227422913853,3.51632989208136,5.75475384689887,-5.13083947118141,-1.60933021696704,3.22987295713631,1.98815437007909,-3.37013492159539,-3.00325125895364,2.46707985032036,-0.093007305795112,-2.74867594615477,3.22176742285452
"Transcription factors - HB",0.66895416704037,1.33806469540654,-0.826027042776986,-0.780561304393764,0.119708316060974,-1.14698186418304,-0.344734403323931,1.05365791391723,-0.924607291615962,0.539521046773883,0.459311936606236,1.70341234675351,0.219852598667932,1.23634662311967,-1.72152551695406,0.212762628447704,-0.880874287621285,-0.259854372668866,1.15764278538797,0.231045010919004
"Transcription factors - HMG",-0.327512915199329,0.372459080744352,-0.981235189418842,2.43596732704573,0.929766748115768,-0.103648444620749,-1.10617483112997,0.281677400049314,-0.578441767093582,0.616499767582616,-2.00147590787483,-1.04367648647142,1.30639980289638,1.13096912499299,-1.0908671293015,-1.11750081192359,-0.634920732092555,-0.337705867152521,-0.0707765073110973,3.10891085794496
